tabled_Salgsform,tabled_Forrige pris,id,price,title,place,tabled_Antall dører,tabled_CO2 utslipp,tabled_Interiørfarge,tabled_Hjuldrift,tabled_Pris eks omreg,tabled_Avgiftsklasse,tabled_Antall eiere,tabled_Hjuldriftnavn,tabled_Str. lasterom,tabled_Drivstoff,tabled_Antall seter,tabled_Km.stand,tabled_Årsmodell,tabled_Sylindervolum,tabled_Farge,tabled_Effekt,tabled_Karosseri,tabled_Innskudd,tabled_Omregistrering,tabled_Vekt,tabled_Bilen står i,tabled_Årsavgift,tabled_1. gang registrert,tabled_Girkasse,tabled_Reg.nr.,tabled_Fargebeskrivelse
,,98516581,770000,BMW 4-serie,6018 Ålesund,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98516586,229900,Volkswagen Golf,1396 Billingstad,,,,,"223 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98516584,289000,Volvo V40 Cross Country,3400 Lier,,,,,"282 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98516552,349000,Subaru Outback,3550 Gol,,,,,"345 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98515020,34569,Opel Vectra,2040 Kløfta,,,,,"33 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98516242,173973,Toyota Yaris,7027 Trondheim,,,,,"170 000,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98516533,244000,Ford Kuga,3400 Lier,,,,,"240 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98516454,299900,Audi A3,0598 Oslo,,,,,"293 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98516490,249000,Ford Mondeo,3400 Lier,,,,,"242 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513761,51614,Skoda Fabia,6150 Ørsta,,,,,"49 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98516440,469000,Mercedes-Benz C-Klasse,5232 Paradis,,,,,"462 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98516444,169000,BMW 5-serie,6023 Ålesund,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98516389,159900,Volkswagen Golf,5257 Kokstad,,,,,"156 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98515667,69569,Audi A3,9018 Tromsø,,,,,"68 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98516337,35000,Mercedes-Benz A-Klasse,1832 Askim,,,,,"33 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98513876,510000,Land Rover Discovery Sport,0781 Oslo,,,,,"503 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98516318,529000,BMW 5-serie,0511 Oslo,,,,,"522 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98516301,219000,Mazda CX-5,3915 Porsgrunn,,,,,"215 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98516290,209000,Peugeot 4008,6517 Kristiansund,,,,,"205 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98516085,10569,Mitsubishi Space Wagon,3221 Sandefjord,,,,,"9 000,-",,,,,,,,,,,,,,"1 569,-",,,,,,,
,,98516234,289900,Volvo V70,7047 Trondheim,,,,,"283 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98515661,186255,Mercedes-Benz Sprinter,2323 Ingeberg,,,,,"185 000,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98515910,57614,Volkswagen Polo,5178 Loddefjord,,,,,"55 000,-",,,,,,,,,,,,,,"2 614,-",,,Inklusiv,,,,
,,98507196,88660,Volkswagen Passat,6518 Kristiansund,,,,,"85 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515227,43660,Nissan X-Trail,7041 Trondheim,,,,,"40 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,"369 900,-",95847062,359900,Opel Mokka,2619 Lillehammer,,,,,"353 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98515938,228000,Toyota Prius+ Seven,5600 Norheimsund,,,,,"221 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
Auksjon,,98516030,239755,Nissan Pathfinder,3170 Sem,5,,,Firehjulsdrift,,Varebil,,,,Diesel,2,103 642 km,2013,2 993 l,Svart,231 Hk,SUV/Offroad,,,2 210 kg,,,23.09.2013,Automat,PR20551,Sort
,,98516014,699999,Tesla Model S,0373 Oslo,,,,,"693 935,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98515957,279000,BMW X1,2007 Kjeller,,,,,"275 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,94679604,129000,Alfa Romeo Giulietta,5179 Godvik,,,,,"125 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515920,799900,Tesla Model S,1658 Torp,,,,,"793 836,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,95920535,119660,Mazda 6,8377 Gravdal,,,,,"116 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98398762,39569,Toyota RAV4,7650 Verdal,,,,,"38 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514520,137255,Mitsubishi Outlander,3425 Reistad,,,,,"136 000,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98515864,279000,Mazda CX-5,1529 Moss,,,,,"275 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514021,82614,Ford Fiesta,7584 Selbustrand,,,,,"80 000,-",,,,,,,,,,,,,,"2 614,-",,,Ikke inklusiv,,,,
,,98514693,199000,Toyota Land Cruiser,3300 Hokksund,,,,,"197 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98514765,11500,Mercedes-Benz C-Klasse,1739 Borgenhaugen,,,,,"10 000,-",,,,,,,,,,,,,,"1 500,-",,,Inklusiv,,,,
,,97766393,51569,Honda CR-V,1679 Kråkerøy,,,,,"50 000,-",,,,,,,,,,,,,,"1 569,-",,,,,,,
,,98514852,139800,Peugeot 508,6036 Mauseidvåg,,,,,"136 140,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515745,79660,BMW 1-serie,4560 Vanse,,,,,"76 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98515730,285000,Hyundai Ioniq,1400 Ski,,,,,"278 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513040,469000,Skoda Superb,3610 Kongsberg,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98511708,49569,Skoda Superb,2750 Gran,,,,,"48 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98515623,339900,Ford Ranger,5354 Straume,,,,,"337 913,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
,,98515612,329000,Volkswagen Tiguan,8041 Bodø,,,,,"325 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
Bruktbil til salgs,,98511572,6069,Subaru Impreza,5144 Fyllingsdalen,4,,Grå,Firehjulsdrift,,Personbil,3,4WD,,Bensin,5,138 530 km,1999,"1,6 l",Grønn,95 Hk,Sedan,,,1 125 kg,Norge,,11.06.1999,Manuell,KF85776,
Bruktbil til salgs,,98506366,9999,Opel Astra,1814 Askim,2,,Sort,Forhjulsdrift,,Personbil,,,,Bensin,4,236 310 km,1997,"1,8 l",Rød,,Cabriolet,,,,Norge,,,Manuell,PP20238,
,,98515249,14500,Mitsubishi Pajero,7252 Dolmøy,,,,,"13 000,-",,,,,,,,,,,,,,"1 500,-",,,Ikke inklusiv,,,,
Auksjon,,98515606,201660,BMW 5-serie,3170 Sem,4,,,Bakhjulsdrift,,Personbil,,,,Diesel,5,112 615 km,2012,1 995 l,Blå,184 Hk,Sedan,,,1 625 kg,,,,Automat,UN33905,Blå
,,98515582,288900,Mazda CX-5,0661 Oslo,,,,,"282 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98512513,26569,Chevrolet Suburban,9436 Kongsvik,,,,,"25 000,-",,,,,,,,,,,,,,"1 569,-",,,,,,,
,,98506104,158000,Toyota Prius,0481 Oslo,,,,,"154 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98515483,169000,Toyota Prius,1400 Ski,,,,,"165 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514336,256064,Nissan Qashqai,0979 Oslo,,,,,"250 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,79123510,74563,Honda Civic,2260 Kirkenær,,,,,"72 000,-",,,,,,,,,,,,,,"2 563,-",,,Inklusiv,,,,
,,98515441,489000,Skoda Superb,8008 Bodø,,,,,"482 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513072,49569,Toyota Avensis,5009 Bergen,,,,,"48 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514532,139660,Volvo V50,9018 Tromsø,,,,,"136 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98514305,443660,Toyota Land Cruiser,2110 Slåstad,,,,,"440 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514631,695064,Tesla Model S,0788 Oslo,,,,,"689 000,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,78780167,162588,Ford Focus,4029 Stavanger,,,,,"159 000,-",,,,,,,,,,,,,,"3 588,-",,,Inklusiv,,,,
Auksjon,,98515270,59900,Ford Mondeo,1364 Fornebu,5,,,Forhjulsdrift,,Personbil,,,,Diesel,5,208 000 km,2009,2 l,Grå,140 Hk,Kombi 5-dørs,,,1 482 kg,Norge,,30.09.2008,Manuell,,Sea Gray Metallic
,,98515302,149000,Nissan NP300,3550 Gol,,,,,"147 745,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98514324,159960,BMW 5-serie,3735 Skien,,,,,"156 300,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515233,179900,Volkswagen Passat,2827 Hunndalen,,,,,"176 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515159,349999,Skoda Octavia,0373 Oslo,,,,,"343 935,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98515160,1750000,Porsche Panamera,3530 Røyse,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,"174 900,-",96735944,169900,Opel Corsa,2619 Lillehammer,,,,,"165 927,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,97065772,50569,Chevrolet Suburban,4056 Tananger,,,,,"49 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514377,329660,Toyota Land Cruiser,1481 Hagan,,,,,"326 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98514658,235000,Nissan Qashqai +2,6777 Stårheim,,,,,"231 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515145,389000,Mercedes-Benz SL,0950 Oslo,,,,,"387 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,74841498,256660,BMW 1-serie,1369 Stabekk,,,,,"253 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515131,170000,Toyota Yaris,2007 Kjeller,,,,,"166 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98514093,49000,Opel Zafira,3261 Larvik,,,,,,,,,,,,,,,,,,,Ikke oppgitt,,,Inklusiv,,,,
,,98515064,459900,Opel Insignia,5538 Haugesund,,,,,"453 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513819,118660,Audi A6,3735 Skien,,,,,"115 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515009,219000,Audi A4,2619 Lillehammer,,,,,"215 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98515022,384900,Mitsubishi L200,8400 Sortland,,,,,"382 913,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98515012,16950,Porsche Panamera,3530 Røyse,,,,,,,,,,,,,,,,,,"350 000,-",Fritatt,,,,,,,
,,98446082,111046,Dodge RAM,6040 Vigra,,,,,"110 000,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,97639827,149000,BMW 3-serie,4031 Stavanger,,,,,"145 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,87919514,99569,Chevrolet Tahoe,3560 Hemsedal,,,,,"98 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98513973,148973,Toyota Yaris,7800 Namsos,,,,,"145 000,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98513614,49660,Toyota Corolla,3150 Tolvsrød,,,,,"46 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98499268,198000,Hummer H3,7374 Røros,,,,,"196 954,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,"239 900,-",92606076,229900,Opel Zafira Tourer,2619 Lillehammer,,,,,"226 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,96391532,149660,Audi A4,1412 Sofiemyr,,,,,"146 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,97929406,126660,Audi A3,3043 Drammen,,,,,"123 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513321,50000,Skoda Roomster,5576 Øvre,,,,,"46 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98514030,333660,Audi A7,4820 Froland,,,,,"330 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514780,589000,Mercedes-Benz C-Klasse,1473 Lørenskog,,,,,"582 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98514727,239000,BMW i3,5238 Rådal,,,,,"235 027,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98514738,228900,Volkswagen Passat,2827 Hunndalen,,,,,"222 836,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98513887,162973,Opel Corsa,1801 Askim,,,,,"159 000,-",,,,,,,,,,,,,,"3 973,-",,,Inklusiv,,,,
,,98514711,369900,Honda HR-V,4636 Kristiansand,,,,,"363 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98514570,239000,BMW 3-serie,1363 Høvik,,,,,"232 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98514584,99000,Opel Vectra,8643 Bjerka,,,,,"95 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,"149 900,-",93654085,144900,Opel Combo,2619 Lillehammer,,,,,"142 913,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98514349,13046,Renault Trafic,3961 Stathelle,,,,,"12 000,-",,,,,,,,,,,,,,"1 046,-",,,Inklusiv,,,,
,,98514516,69000,Suzuki Grand Vitara,2500 Tynset,,,,,"67 431,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98506094,119000,Peugeot Expert,1659 Torp,,,,,"117 745,-",,,,,,,,,,,,,,"1 255,-",,,Inklusiv,,,,
,,98514545,549000,Mercedes-Benz R-Klasse,3550 Gol,,,,,"545 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513656,222660,Jaguar XF,1344 Haslum,,,,,"219 000,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514429,68660,Toyota Avensis,1711 Sarpsborg,,,,,"65 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98514391,148000,Volvo C30,4050 Sola,,,,,"144 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514445,129000,Audi A3,7038 Trondheim,,,,,"125 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98499633,11569,Mercedes-Benz C-Klasse,5151 Straumsgrend,,,,,"10 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514344,449000,Toyota Land Cruiser,4823 Nedenes,,,,,"447 013,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98514362,319900,Volkswagen Amarok,5221 Nesttun,,,,,"318 645,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98514270,239000,Volvo V60,2320 Furnes,,,,,"232 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98514265,79000,Toyota Avensis,1400 Ski,,,,,"75 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513538,11569,Volkswagen Passat,7650 Verdal,,,,,"10 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98513644,15069,Audi A3,1560 Larkollen,,,,,"13 500,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98514233,369000,Peugeot 3008,9509 Alta,,,,,,,,,,,,,,,,,,,Ikke oppgitt,,,Ikke inklusiv,,,,
,,98484561,27569,Mercedes-Benz C-Klasse,1472 Fjellhamar,,,,,"26 000,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514258,334900,Audi Q5,5221 Nesttun,,,,,"331 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514221,3490,Ford Fiesta,8300 Svolvær,,,,,,,,,,,,,,,,,,"0,-",Fritatt,,,,,,,
,,98510487,359900,Mitsubishi L200,7609 Levanger,,,,,"357 913,-",,,,,,,,,,,,,,"1 987,-",,,Inklusiv,,,,
Auksjon,,98514200,73255,Toyota HiAce,3170 Sem,5,,,Bakhjulsdrift,,Varebil,,,,Diesel,3,98 211 km,2008,2 494 l,Svart,95 Hk,Kasse,,,1 845 kg,,,25.11.2008,Manuell,BD60436,Sort
,"349 800,-",92653261,339800,Volkswagen Amarok,4323 Sandnes,,,,,"337 813,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,"329 800,-",91746542,299800,Volkswagen Amarok,4323 Sandnes,,,,,"297 813,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98514137,79000,Kia Sportage,4332 Figgjo,,,,,"75 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98514129,99000,Mercedes-Benz E-Klasse,2500 Tynset,,,,,"97 431,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98514126,274900,Volkswagen Golf,5221 Nesttun,,,,,"271 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513790,21069,Nissan X-Trail,4844 Arendal,,,,,"19 500,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98514111,229000,Peugeot 5008,5068 Bergen,,,,,"222 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98514048,999000,Land Rover Range Rover,2770 Jaren,,,,,,,,,,,,,,,,,,,Ikke oppgitt,,,Ikke inklusiv,,,,
,,98514045,229900,Volkswagen Golf,5221 Nesttun,,,,,"223 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,95732686,262660,Mercedes-Benz E-Klasse,2315 Hamar,,,,,"259 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,88333802,150569,Chevrolet Tahoe,1430 Ås,,,,,"149 000,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98514016,369900,Subaru Levorg,3414 Lierstranda,,,,,"363 836,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98519381,203660,Ford,9800 Vadsø,,,,,"200 000,-",,,,,,,,,,,,,,Fritatt,,,Inklusiv,,,,
,,98513966,199900,Volkswagen Golf,5221 Nesttun,,,,,"196 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513920,24900,Toyota Corolla,3050 Mjøndalen,,,,,"23 331,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98513948,379000,Subaru Levorg,3414 Lierstranda,,,,,"372 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98513956,45900,Volvo 960,6517 Kristiansund,,,,,"44 331,-",,,,,,,,,,,,,,"1 569,-",,,Ikke inklusiv,,,,
,,98513258,99660,Mercedes-Benz C-Klasse,9018 Tromsø,,,,,"96 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513919,83650,Mercedes-Benz A-Klasse,3027 Drammen,,,,,"79 990,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513863,219000,Volkswagen Touran,4580 Lyngdal,,,,,"217 745,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98513899,149000,BMW 5-serie,1616 Fredrikstad,,,,,"145 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513860,249000,Citroen C4 Picasso,7075 Tiller,,,,,"242 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513916,158800,BMW 1-serie,0661 Oslo,,,,,"155 140,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513814,219000,Toyota Auris,4313 Sandnes,,,,,"212 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513842,249000,Toyota Auris,4313 Sandnes,,,,,"242 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513793,144000,Volvo V70,7038 Trondheim,,,,,"140 340,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513804,11900,Toyota Avensis,3474 Åros,,,,,"10 331,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98513763,285000,Peugeot 4008,3615 Kongsberg,,,,,"281 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513799,144900,Volkswagen Passat,5221 Nesttun,,,,,"141 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98512828,139500,Mercedes-Benz C-Klasse,3055 Krokstadelva,,,,,"135 840,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513750,165000,Nissan Leaf,4306 Sandnes,,,,,,,,,,,,,,,,,,,Fritatt,,,Ikke inklusiv,,,,
,,98513739,119000,Peugeot 508,2619 Lillehammer,,,,,"115 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513747,279900,Volkswagen Passat,5221 Nesttun,,,,,"273 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513719,159800,Opel Astra,0661 Oslo,,,,,"153 736,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513701,219000,Toyota Prius,4313 Sandnes,,,,,"212 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513664,179000,Toyota Yaris,6018 Ålesund,,,,,"175 027,-",,,,,,,,,,,,,,"3 973,-",,,Ikke inklusiv,,,,
,,98513675,219900,Honda CR-V,5072 Bergen,,,,,"216 240,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513710,334900,Honda CR-V,5072 Bergen,,,,,"328 836,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513096,89660,Toyota Avensis,4980 Gjerstad,,,,,"86 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98509763,499660,Audi A6,5217 Hagavik,,,,,"496 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98501967,49999,Volkswagen Transporter,5914 Isdalstø,,,,,"48 953,-",,,,,,,,,,,,,,"1 046,-",,,Ikke inklusiv,,,,
,,98513643,469964,Mitsubishi Outlander,1580 Rygge,,,,,"463 900,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98513618,150000,BMW 5-serie,3615 Kongsberg,,,,,"146 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513573,189000,Skoda Octavia,3615 Kongsberg,,,,,"185 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513530,219000,Skoda Octavia,3615 Kongsberg,,,,,"215 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513482,379000,Subaru Levorg,3414 Lierstranda,,,,,"372 936,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98513491,289000,Hyundai Tucson,3615 Kongsberg,,,,,"282 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513499,169000,Ford Focus,3615 Kongsberg,,,,,"162 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513515,329000,Mercedes-Benz GLK,3615 Kongsberg,,,,,"325 340,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513521,289000,Skoda Octavia,3615 Kongsberg,,,,,"282 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98513496,329900,Honda HR-V,5072 Bergen,,,,,"323 836,-",,,,,,,,,,,,,,"6 064,-",,,Inklusiv,,,,
,,98513472,12500,Ford Mondeo,2317 Hamar,,,,,"10 931,-",,,,,,,,,,,,,,"1 569,-",,,Inklusiv,,,,
,,98513424,329000,Mercedes-Benz B-Klasse,4017 Stavanger,,,,,"322 936,-",,,,,,,,,,,,,,"6 064,-",,,Ikke inklusiv,,,,
,,98512770,110000,Fiat Freemont,1606 Fredrikstad,,,,,"108 745,-",,,,,,,,,,,,,,"1 255,-",,,Ikke inklusiv,,,,
,,98513378,118900,Skoda Yeti,0661 Oslo,,,,,"115 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98513365,2216,Opel Astra,1522 Moss,,,,,,,,,,,,,,,,,,"35 000,-",Fritatt,,,,,,,
,,98513308,138660,Mitsubishi ASX,3027 Drammen,,,,,"135 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
,,98513345,168900,Volkswagen Caddy,0661 Oslo,,,,,"166 913,-",,,,,,,,,,,,,,"1 987,-",,,Ikke inklusiv,,,,
,,98513253,29999,Mitsubishi Pajero,3050 Mjøndalen,,,,,"28 953,-",,,,,,,,,,,,,,"1 046,-",,,Ikke inklusiv,,,,
,,98513292,359900,Honda CR-V,5538 Haugesund,,,,,"356 240,-",,,,,,,,,,,,,,"3 660,-",,,Ikke inklusiv,,,,
,,98511952,93660,Hyundai Tucson,9411 Harstad,,,,,"90 000,-",,,,,,,,,,,,,,"3 660,-",,,Inklusiv,,,,
